customer_id,revenue,segment_tier
204756,323.84,mid_value
204757,24608.34,high_value
204758,27475.55,high_value
204759,54.26,low_value
204760,239.93,mid_value
204761,296.72,mid_value
204762,75.61,low_value
204763,276.2,mid_value
204764,32422.01,high_value
204765,111.34,low_value
204766,237.43,mid_value
204767,937.71,mid_value
204768,1996.59,high_value
204769,18878.15,high_value
204770,26987.49,high_value
204771,79.62,low_value
204772,26390.25,high_value
204773,160.55,low_value
204774,27061.18,high_value
204775,355.44,mid_value
204776,703.88,mid_value
204777,31848.16,high_value
204778,239.91,mid_value
204779,145.85,low_value
204780,553.08,mid_value
204781,26244.44,high_value
204782,258.83,mid_value
204783,30244.67,high_value
204784,77.76,low_value
204785,214.35,mid_value
204786,100.9,low_value
204787,1134.34,high_value
204788,380.05,mid_value
204789,753.72,mid_value
204790,281.59,mid_value
204791,343.39,mid_value
204792,19338.93,high_value
204793,164.97,low_value
204794,70.24,low_value
204795,610.48,mid_value
204796,1097.11,high_value
204797,84.46,low_value
204798,22642.91,high_value
204799,372.39,mid_value
204800,749.4,mid_value
204801,20735.06,high_value
204802,1266.98,high_value
204803,429.42,mid_value
204804,183.74,mid_value
204805,189.47,mid_value
204806,316.13,mid_value
204807,29297.27,high_value
204808,20386.6,high_value
204809,284.19,mid_value
204810,450.45,mid_value
204811,830.78,mid_value
204812,1016.63,mid_value
204813,25413.75,high_value
204814,21546.03,high_value
204815,19532.57,high_value
204816,116.61,low_value
204817,441.19,mid_value
204818,68.67,low_value
204819,23758.77,high_value
204820,31624.83,high_value
204821,63.9,low_value
204822,30384.9,high_value
204823,769.08,mid_value
204824,405.21,mid_value
204825,21383.73,high_value
204826,61.08,low_value
204827,176.3,low_value
204828,662.97,mid_value
204829,134.69,low_value
204830,306.32,mid_value
204831,155.29,low_value
204832,1158.98,high_value
204833,62.35,low_value
204834,939.77,mid_value
204835,72.61,low_value
204836,701.5,mid_value
204837,925.69,mid_value
204838,1487.97,high_value
204839,220.44,mid_value
204840,23148.24,high_value
204841,103.96,low_value
204842,103.81,low_value
204843,309.37,mid_value
204844,332.38,mid_value
204845,1224.53,high_value
204846,305.73,mid_value
204847,59.09,low_value
204848,202.42,mid_value
204849,613.93,mid_value
204850,763.99,mid_value
204851,149.01,low_value
204852,1271.17,high_value
204853,62.58,low_value
204854,65.17,low_value
204855,25314.31,high_value
204856,167.86,low_value
204857,173.0,low_value
204858,281.27,mid_value
204859,162.93,low_value
204860,625.71,mid_value
204861,816.61,mid_value
204862,200.84,mid_value
204863,927.19,mid_value
204864,101.61,low_value
204865,440.71,mid_value
204866,738.49,mid_value
204867,102.83,low_value
204868,105.83,low_value
204869,885.96,mid_value
204870,194.83,mid_value
204871,838.22,mid_value
204872,733.23,mid_value
204873,23427.79,high_value
204874,51.78,low_value
204875,568.63,mid_value
204876,351.02,mid_value
204877,249.11,mid_value
204878,70.31,low_value
204879,408.7,mid_value
204880,74.08,low_value
204881,234.62,mid_value
204882,574.34,mid_value
204883,23487.97,high_value
204884,283.66,mid_value
204885,304.2,mid_value
204886,1936.46,high_value
204887,379.77,mid_value
204888,374.04,mid_value
204889,248.48,mid_value
204890,850.88,mid_value
204891,538.68,mid_value
204892,416.08,mid_value
204893,25714.78,high_value
204894,1898.02,high_value
204895,149.45,low_value
204896,316.84,mid_value
204897,25292.79,high_value
204898,648.61,mid_value
204899,26950.24,high_value
204900,744.1,mid_value
204901,466.79,mid_value
204902,119.14,low_value
204903,27715.79,high_value
204904,321.4,mid_value
204905,178.01,mid_value
204906,682.72,mid_value
204907,156.93,low_value
204908,193.63,mid_value
204909,595.05,mid_value
204910,638.32,mid_value
204911,377.69,mid_value
204912,308.77,mid_value
204913,294.14,mid_value
204914,369.81,mid_value
204915,84.72,low_value
204916,29733.97,high_value
204917,111.12,low_value
204918,274.73,mid_value
204919,19878.18,high_value
204920,101.5,low_value
204921,23691.93,high_value
204922,21800.24,high_value
204923,579.7,mid_value
204924,859.28,mid_value
204925,719.12,mid_value
204926,31573.51,high_value
204927,30989.73,high_value
204928,810.33,mid_value
204929,130.67,low_value
204930,21476.98,high_value
204931,623.37,mid_value
204932,28525.63,high_value
204933,157.78,low_value
204934,97.14,low_value
204935,147.0,low_value
204936,25318.39,high_value
204937,147.16,low_value
204938,55.05,low_value
204939,1951.64,high_value
204940,89.45,low_value
204941,268.42,mid_value
204942,27296.28,high_value
204943,33660.22,high_value
204944,487.19,mid_value
204945,363.51,mid_value
204946,23676.84,high_value
204947,812.9,mid_value
204948,1663.7,high_value
204949,547.62,mid_value
204950,240.16,mid_value
204951,20991.13,high_value
204952,50.23,low_value
204953,1079.76,high_value
204954,392.36,mid_value
204955,91.18,low_value
204956,159.91,low_value
204957,81.13,low_value
204958,547.71,mid_value
204959,132.82,low_value
204960,108.74,low_value
204961,688.12,mid_value
204962,18804.16,high_value
204963,52.24,low_value
204964,25866.5,high_value
204965,180.37,mid_value
204966,262.02,mid_value
204967,152.03,low_value
204968,141.97,low_value
204969,80.09,low_value
204970,1201.71,high_value
204971,232.84,mid_value
204972,223.62,mid_value
204973,224.67,mid_value
204974,243.21,mid_value
204975,20957.61,high_value
204976,25889.16,high_value
204977,20698.75,high_value
204978,305.94,mid_value
204979,19335.09,high_value
204980,32044.75,high_value
204981,205.2,mid_value
204982,154.56,low_value
204983,657.3,mid_value
204984,1043.34,high_value
204985,247.94,mid_value
204986,120.28,low_value
204987,64.09,low_value
204988,26665.78,high_value
204989,154.81,low_value
204990,348.2,mid_value
204991,296.3,mid_value
204992,22217.22,high_value
204993,320.8,mid_value
204994,78.04,low_value
204995,70.56,low_value
204996,83.12,low_value
204997,326.88,mid_value
204998,31782.89,high_value
204999,416.76,mid_value
205000,28901.25,high_value
