customer_id,revenue,transaction_count,revenue_normalized,revenue_zscore
100705,42.74,149,0.005577,-0.937079
100706,2310.6,73,0.391879,3.630758
100707,204.57,139,0.033143,-0.611127
100708,840.04,35,0.141387,0.668812
100709,156.94,74,0.025029,-0.707062
100710,582.07,41,0.097445,0.149219
100711,724.03,187,0.121626,0.435149
100712,462.72,6,0.077115,-0.091171
100713,328.93,231,0.054326,-0.360646
100714,275.38,120,0.045204,-0.468504
100715,224.52,21,0.036541,-0.570944
100716,1336.28,142,0.225916,1.66832
100717,897.8,43,0.151226,0.78515
100718,1686.59,50,0.285587,2.373901
100719,76.36,167,0.011304,-0.869363
100720,666.28,231,0.111789,0.318832
100721,1403.06,45,0.237291,1.802825
100722,109.98,112,0.01703,-0.801647
100723,44.41,76,0.005861,-0.933715
100724,685.7,98,0.115097,0.357947
100725,437.21,39,0.07277,-0.142552
100726,932.04,179,0.157058,0.854115
100727,85.28,190,0.012823,-0.851396
100728,803.03,138,0.135083,0.594268
100729,122.59,202,0.019178,-0.776248
100730,99.36,166,0.015221,-0.823037
100731,99.72,89,0.015283,-0.822312
100732,852.55,116,0.143518,0.694009
100733,557.11,12,0.093193,0.098946
100734,380.19,193,0.063057,-0.2574
100735,232.23,218,0.037854,-0.555415
100736,1058.6,164,0.178616,1.109027
100737,259.16,13,0.042441,-0.501174
100738,858.04,19,0.144453,0.705067
100739,299.14,101,0.049251,-0.420648
100740,246.56,247,0.040295,-0.526552
100741,320.58,56,0.052903,-0.377464
100742,189.32,159,0.030545,-0.641843
100743,698.39,221,0.117259,0.383506
100744,359.3,155,0.059499,-0.299476
100745,142.12,83,0.022505,-0.736911
100746,1159.17,53,0.195747,1.311592
100747,252.17,140,0.041251,-0.515253
100748,402.14,60,0.066796,-0.213189
100749,1194.75,88,0.201808,1.383255
100750,499.4,103,0.083363,-0.017292
100751,72.16,149,0.010588,-0.877822
100752,1415.31,24,0.239377,1.827499
100753,504.04,62,0.084154,-0.007946
100754,213.91,22,0.034734,-0.592315
100755,84.99,103,0.012774,-0.85198
100756,800.0,159,0.134567,0.588165
100757,493.89,83,0.082425,-0.02839
100758,391.21,141,0.064934,-0.235204
100759,1131.65,240,0.191059,1.256162
100760,787.0,98,0.132352,0.561981
100761,92.25,242,0.01401,-0.837358
100762,196.78,170,0.031816,-0.626817
100763,152.83,34,0.024329,-0.71534
100764,691.18,219,0.116031,0.368984
100765,27.05,162,0.002904,-0.968681
100766,431.86,231,0.071859,-0.153328
100767,728.71,155,0.122423,0.444576
100768,1056.83,97,0.178315,1.105462
100769,219.34,196,0.035659,-0.581378
100770,870.9,220,0.146644,0.730969
100771,68.62,71,0.009985,-0.884952
100772,946.87,90,0.159584,0.883985
100773,78.19,26,0.011615,-0.865677
100774,263.16,178,0.043123,-0.493117
100775,808.0,121,0.13593,0.604279
100776,91.21,21,0.013833,-0.839452
100777,140.2,145,0.022178,-0.740779
100778,650.52,160,0.109105,0.287088
100779,646.55,155,0.108428,0.279092
100780,522.42,44,0.087284,0.029074
100781,602.0,66,0.10084,0.189361
100782,401.23,108,0.066641,-0.215022
100783,155.04,241,0.024706,-0.710888
100784,222.09,218,0.036127,-0.575839
100785,110.2,220,0.017068,-0.801203
100786,1205.44,213,0.203629,1.404787
100787,447.8,168,0.074574,-0.121222
100788,266.12,240,0.043627,-0.487155
100789,319.95,231,0.052796,-0.378733
100790,1481.41,163,0.250637,1.960635
100791,93.23,218,0.014177,-0.835384
100792,451.22,149,0.075156,-0.114334
100793,362.5,6,0.060044,-0.29303
100794,482.67,32,0.080514,-0.050989
100795,19.14,194,0.001557,-0.984613
100796,1038.35,140,0.175167,1.068241
100797,1354.99,82,0.229103,1.706005
100798,426.36,142,0.070922,-0.164406
100799,606.44,198,0.101596,0.198304
100800,1288.73,2,0.217816,1.572546
100801,624.2,151,0.104621,0.234076
100802,92.76,181,0.014097,-0.83633
100803,439.35,127,0.073135,-0.138242
100804,476.61,118,0.079481,-0.063194
100805,285.94,144,0.047003,-0.447235
100806,676.75,146,0.113573,0.33992
100807,1371.84,2,0.231973,1.739943
100808,1308.94,194,0.221258,1.613253
100809,309.68,173,0.051047,-0.399418
100810,70.09,117,0.010236,-0.881991
100811,2104.59,246,0.356788,3.21582
100812,922.86,180,0.155494,0.835625
100813,76.57,109,0.011339,-0.86894
100814,1278.15,215,0.216014,1.551237
100815,1029.71,109,0.173695,1.050838
100816,375.78,230,0.062306,-0.266282
100817,457.36,184,0.076202,-0.101967
100818,264.58,176,0.043365,-0.490257
100819,38.16,66,0.004797,-0.946304
100820,214.13,180,0.034771,-0.591872
100821,821.9,138,0.138297,0.632275
100822,12.32,16,0.000395,-0.99835
100823,212.86,180,0.034555,-0.59443
100824,263.89,107,0.043247,-0.491647
100825,395.44,242,0.065655,-0.226684
100826,1271.96,236,0.214959,1.538769
100827,222.59,150,0.036212,-0.574832
100828,223.05,107,0.03629,-0.573905
100829,678.75,191,0.113913,0.343948
100830,310.94,16,0.051261,-0.396881
100831,137.19,187,0.021665,-0.746841
100832,311.14,111,0.051296,-0.396478
100833,85.91,161,0.01293,-0.850127
100834,107.03,40,0.016528,-0.807588
100835,354.94,216,0.058756,-0.308258
100836,281.44,153,0.046236,-0.456298
100837,1241.65,169,0.209796,1.47772
100838,235.02,11,0.038329,-0.549796
100839,444.45,167,0.074003,-0.12797
100840,510.2,12,0.085203,0.004461
100841,16.59,231,0.001123,-0.989749
100842,554.63,134,0.092771,0.09395
100843,108.03,238,0.016698,-0.805574
100844,1633.0,132,0.276458,2.265962
100845,90.47,54,0.013707,-0.840943
100846,277.75,77,0.045608,-0.463731
100847,54.61,176,0.007599,-0.913171
100848,2894.04,66,0.491261,4.8059
100849,358.77,203,0.059409,-0.300543
100850,462.41,219,0.077062,-0.091796
100851,44.72,161,0.005914,-0.933091
100852,703.07,120,0.118056,0.392933
100853,127.8,238,0.020066,-0.765754
100854,1151.66,56,0.194468,1.296465
100855,124.79,175,0.019553,-0.771817
100856,115.79,249,0.01802,-0.789944
100857,28.62,41,0.003172,-0.965519
100858,329.39,88,0.054404,-0.359719
100859,426.02,86,0.070864,-0.165091
100860,43.98,23,0.005788,-0.934581
100861,757.0,36,0.127242,0.501556
100862,311.92,248,0.051428,-0.394907
100863,381.58,193,0.063294,-0.2546
100864,300.59,216,0.049498,-0.417727
100865,266.05,77,0.043615,-0.487296
100866,420.08,18,0.069852,-0.177055
100867,94.35,7,0.014368,-0.833128
100868,110.4,168,0.017102,-0.800801
100869,999.47,68,0.168544,0.98993
100870,1470.46,212,0.248771,1.93858
100871,243.65,110,0.039799,-0.532414
100872,167.87,74,0.026891,-0.685047
100873,526.41,199,0.087964,0.037111
100874,272.74,167,0.044755,-0.473822
100875,22.86,238,0.002191,-0.97712
100876,94.89,171,0.01446,-0.83204
100877,639.34,25,0.1072,0.26457
100878,547.82,83,0.091611,0.080234
100879,23.73,172,0.002339,-0.975368
100880,135.5,104,0.021377,-0.750245
100881,141.38,127,0.022379,-0.738402
100882,567.21,84,0.094914,0.119289
100883,19.95,221,0.001695,-0.982981
100884,64.97,69,0.009363,-0.892304
100885,814.51,94,0.137038,0.617391
100886,108.34,156,0.016751,-0.80495
100887,538.85,167,0.090083,0.062167
100888,146.02,180,0.023169,-0.729056
100889,62.37,113,0.008921,-0.897541
100890,149.31,237,0.02373,-0.72243
100891,650.55,104,0.10911,0.287149
100892,977.92,92,0.164873,0.946525
100893,896.63,60,0.151027,0.782794
100894,263.07,26,0.043107,-0.493299
100895,561.44,129,0.093931,0.107667
100896,124.7,11,0.019538,-0.771998
100897,183.47,1,0.029548,-0.653626
100898,1143.3,45,0.193044,1.279627
100899,16.54,14,0.001114,-0.98985
100900,54.69,85,0.007612,-0.91301
100901,126.53,193,0.019849,-0.768312
100902,23.45,142,0.002291,-0.975932
100903,110.1,138,0.017051,-0.801405
100904,447.38,184,0.074502,-0.122068
100905,283.59,218,0.046603,-0.451968
100906,1125.93,99,0.190085,1.244641
100907,860.35,117,0.144847,0.70972
100908,219.14,84,0.035624,-0.581781
100909,160.16,131,0.025578,-0.700576
100910,248.77,89,0.040672,-0.522101
100911,456.16,50,0.075998,-0.104384
100912,166.03,24,0.026578,-0.688753
100913,499.28,51,0.083343,-0.017533
100914,273.32,70,0.044853,-0.472653
100915,411.53,188,0.068396,-0.194276
100916,296.46,66,0.048795,-0.426046
100917,184.4,94,0.029707,-0.651753
100918,1492.63,116,0.252548,1.983234
100919,731.13,4,0.122836,0.44945
100920,85.48,226,0.012857,-0.850993
100921,1024.25,84,0.172765,1.039841
100922,344.16,227,0.05692,-0.32997
100923,1134.77,114,0.191591,1.262446
100924,814.36,242,0.137013,0.617089
100925,286.88,146,0.047163,-0.445341
100926,21.36,229,0.001935,-0.980142
100927,166.45,69,0.026649,-0.687907
100928,400.04,143,0.066439,-0.217419
100929,511.85,232,0.085484,0.007785
100930,159.13,34,0.025402,-0.70265
100931,85.04,40,0.012782,-0.85188
100932,910.69,166,0.153421,0.811113
100933,2090.31,147,0.354355,3.187058
100934,382.95,124,0.063527,-0.251841
100935,104.18,107,0.016042,-0.813329
100936,168.94,64,0.027073,-0.682892
100937,19.28,213,0.001581,-0.984331
100938,1238.44,68,0.20925,1.471254
100939,72.64,21,0.01067,-0.876855
100940,439.62,31,0.07318,-0.137698
100941,170.14,182,0.027278,-0.680475
100942,413.92,116,0.068803,-0.189462
100943,536.94,218,0.089758,0.05832
100944,895.22,202,0.150786,0.779954
100945,125.6,136,0.019691,-0.770185
100946,15.53,82,0.000942,-0.991884
100947,83.6,116,0.012537,-0.85478
100948,1161.39,121,0.196125,1.316063
100949,1045.3,146,0.176351,1.082239
100950,464.92,123,0.07749,-0.08674
100951,468.79,58,0.078149,-0.078945
100952,556.87,205,0.093153,0.098462
100953,106.41,194,0.016422,-0.808837
100954,1239.1,138,0.209362,1.472584
100955,281.3,177,0.046213,-0.45658
100956,251.56,113,0.041147,-0.516482
100957,375.86,45,0.06232,-0.266121
100958,34.05,192,0.004097,-0.954582
100959,100.93,104,0.015489,-0.819875
100960,679.77,14,0.114087,0.346003
100961,53.21,123,0.00736,-0.91599
100962,472.1,195,0.078713,-0.072278
100963,150.75,44,0.023975,-0.719529
100964,256.57,193,0.042,-0.506391
100965,180.33,79,0.029014,-0.65995
100966,229.77,173,0.037435,-0.56037
100967,644.78,127,0.108127,0.275527
100968,186.29,226,0.030029,-0.647946
100969,427.82,164,0.071171,-0.161465
100970,333.18,244,0.05505,-0.352086
100971,554.83,167,0.092805,0.094353
100972,1390.96,74,0.23523,1.778454
100973,669.45,124,0.112329,0.325216
100974,131.0,247,0.020611,-0.759309
100975,25.84,57,0.002698,-0.971118
100976,162.08,205,0.025905,-0.696709
100977,462.03,31,0.076998,-0.092561
100978,36.4,25,0.004497,-0.949849
100979,352.95,149,0.058417,-0.312266
100980,464.21,110,0.077369,-0.08817
100981,213.42,8,0.03465,-0.593302
100982,746.82,136,0.125508,0.481052
100983,66.36,146,0.0096,-0.889504
100984,49.06,240,0.006653,-0.924349
100985,661.32,17,0.110944,0.308841
100986,352.09,39,0.058271,-0.313998
100987,593.02,74,0.09931,0.171274
100988,295.31,128,0.048599,-0.428362
100989,151.45,123,0.024094,-0.718119
100990,864.91,140,0.145623,0.718904
100991,813.26,54,0.136825,0.614873
100992,603.22,69,0.101048,0.191819
100993,168.83,20,0.027055,-0.683113
100994,456.08,42,0.075984,-0.104545
100995,233.9,96,0.038139,-0.552052
100996,58.03,124,0.008181,-0.906282
100997,1256.35,37,0.2123,1.507328
100998,83.57,98,0.012532,-0.854841
100999,1510.25,101,0.255549,2.018723
101000,305.3,155,0.050301,-0.408241
101001,112.37,71,0.017437,-0.796833
101002,400.33,16,0.066488,-0.216835
101003,1041.57,15,0.175715,1.074726
101004,668.8,61,0.112218,0.323907
101005,831.4,188,0.139915,0.65141
101006,547.62,129,0.091577,0.079831
101007,599.28,18,0.100377,0.183883
101008,955.89,211,0.161121,0.902153
101009,153.62,89,0.024464,-0.713749
101010,346.11,184,0.057252,-0.326043
101011,135.01,193,0.021294,-0.751232
101012,2207.78,224,0.374365,3.423662
101013,1451.73,224,0.245581,1.900855
101014,30.11,169,0.003425,-0.962518
101015,621.37,234,0.104139,0.228376
101016,1306.79,138,0.220892,1.608922
101017,109.58,111,0.016962,-0.802452
101018,429.6,103,0.071474,-0.15788
101019,1245.43,57,0.21044,1.485333
101020,27.27,31,0.002942,-0.968238
101021,607.71,117,0.101813,0.200862
101022,186.45,149,0.030056,-0.647624
101023,1301.12,129,0.219926,1.597502
101024,1781.23,231,0.301707,2.564521
101025,1453.59,88,0.245898,1.904601
101026,331.43,125,0.054752,-0.35561
101027,1000.41,33,0.168704,0.991823
101028,940.71,90,0.158535,0.871578
101029,202.17,101,0.032734,-0.615961
101030,892.8,215,0.150374,0.775079
101031,28.85,147,0.003211,-0.965055
101032,463.5,146,0.077248,-0.0896
101033,140.69,46,0.022261,-0.739792
101034,74.24,225,0.010942,-0.873633
101035,50.04,139,0.00682,-0.922375
101036,605.84,126,0.101494,0.197096
101037,217.66,75,0.035372,-0.584762
101038,655.07,96,0.10988,0.296253
101039,43.79,99,0.005756,-0.934964
101040,199.38,126,0.032259,-0.62158
101041,397.71,184,0.066042,-0.222112
101042,792.05,157,0.133213,0.572153
101043,201.91,3,0.03269,-0.616485
101044,501.6,147,0.083738,-0.012861
101045,1095.68,68,0.184932,1.183712
101046,488.38,99,0.081486,-0.039488
101047,142.61,163,0.022588,-0.735924
101048,22.35,45,0.002104,-0.978148
101049,1030.49,139,0.173828,1.052409
101050,20.75,211,0.001831,-0.98137
101051,1048.53,110,0.176901,1.088745
101052,386.38,50,0.064112,-0.244932
101053,1409.0,180,0.238302,1.81479
101054,811.69,243,0.136558,0.611711
101055,3101.1,153,0.526531,5.222952
101056,225.94,84,0.036783,-0.568084
101057,738.76,213,0.124135,0.464818
101058,267.02,203,0.04378,-0.485343
101059,336.84,144,0.055673,-0.344714
101060,503.77,118,0.084108,-0.00849
101061,1044.46,26,0.176208,1.080547
101062,2080.2,74,0.352633,3.166695
101063,741.1,245,0.124534,0.469531
101064,280.44,71,0.046066,-0.458313
101065,283.53,133,0.046592,-0.452089
101066,678.91,1,0.113941,0.34427
101067,146.41,158,0.023236,-0.728271
101068,68.53,232,0.00997,-0.885134
101069,228.96,152,0.037297,-0.562002
101070,179.3,237,0.028838,-0.662025
101071,185.71,20,0.02993,-0.649114
101072,143.03,91,0.02266,-0.735078
101073,31.5,230,0.003662,-0.959718
101074,19.02,177,0.001536,-0.984855
101075,2209.99,143,0.374741,3.428113
101076,289.11,217,0.047543,-0.44085
101077,252.52,47,0.04131,-0.514548
101078,579.17,166,0.096951,0.143378
101079,133.11,71,0.02097,-0.755059
101080,1507.48,225,0.255077,2.013144
101081,781.7,139,0.13145,0.551306
101082,56.83,173,0.007977,-0.908699
101083,280.28,13,0.046039,-0.458635
101084,1066.47,116,0.179957,1.124879
101085,1457.78,176,0.246612,1.91304
101086,324.99,55,0.053655,-0.368582
101087,485.2,132,0.080944,-0.045893
101088,101.38,240,0.015565,-0.818968
101089,2374.72,113,0.402801,3.759906
101090,141.77,158,0.022445,-0.737616
101091,1440.0,48,0.243583,1.877229
101092,534.41,227,0.089327,0.053224
101093,477.91,213,0.079703,-0.060576
101094,369.43,195,0.061224,-0.279072
101095,141.12,70,0.022335,-0.738926
101096,107.11,184,0.016541,-0.807427
101097,134.54,231,0.021214,-0.752179
101098,113.17,103,0.017574,-0.795221
101099,766.12,45,0.128796,0.519925
101100,225.49,131,0.036706,-0.568991
101101,39.79,144,0.005074,-0.943021
101102,1748.54,11,0.296139,2.498678
101103,1086.16,121,0.183311,1.164538
101104,1323.83,180,0.223795,1.643243
101105,2650.02,200,0.449695,4.314404
101106,105.52,90,0.016271,-0.81063
101107,262.29,179,0.042975,-0.49487
101108,719.9,110,0.120923,0.426831
101109,605.4,138,0.101419,0.196209
101110,93.56,97,0.014233,-0.834719
101111,855.96,243,0.144099,0.700878
101112,137.09,121,0.021648,-0.747043
101113,136.68,34,0.021578,-0.747868
101114,394.99,221,0.065578,-0.22759
101115,459.4,83,0.07655,-0.097858
101116,443.85,25,0.073901,-0.129178
101117,57.97,22,0.008171,-0.906403
101118,1059.66,122,0.178797,1.111162
101119,164.35,91,0.026292,-0.692137
101120,79.35,103,0.011813,-0.86334
101121,1107.98,106,0.187027,1.208487
101122,1567.84,102,0.265359,2.134719
101123,1000.71,143,0.168755,0.992428
101124,839.09,181,0.141225,0.666899
101125,542.46,219,0.090698,0.069438
101126,410.21,145,0.068171,-0.196935
101127,55.5,1,0.00775,-0.911378
101128,272.51,247,0.044715,-0.474285
101129,243.16,135,0.039716,-0.533401
101130,160.39,105,0.025617,-0.700113
101131,652.63,41,0.109464,0.291338
101132,352.47,83,0.058336,-0.313233
101133,52.26,189,0.007198,-0.917904
101134,134.35,53,0.021181,-0.752561
101135,584.84,209,0.097917,0.154798
101136,49.59,135,0.006744,-0.923282
101137,962.6,238,0.162264,0.915668
101138,351.74,160,0.058211,-0.314703
101139,337.53,39,0.055791,-0.343324
101140,458.74,217,0.076437,-0.099188
101141,880.57,25,0.148291,0.750446
101142,223.71,209,0.036403,-0.572576
101143,576.63,139,0.096518,0.138262
101144,427.05,117,0.071039,-0.163016
101145,165.32,148,0.026457,-0.690183
101146,1064.46,164,0.179614,1.12083
101147,808.33,61,0.135986,0.604943
101148,547.13,38,0.091494,0.078844
101149,960.5,134,0.161906,0.911438
101150,1019.81,233,0.172009,1.030898
101151,626.12,108,0.104948,0.237943
101152,917.04,195,0.154503,0.823903
101153,607.79,233,0.101826,0.201023
101154,579.94,125,0.097082,0.144929
101155,491.97,173,0.082098,-0.032257
101156,708.61,122,0.119,0.404091
101157,96.35,27,0.014709,-0.8291
101158,1073.77,67,0.1812,1.139582
101159,1037.25,138,0.174979,1.066025
101160,24.84,118,0.002528,-0.973132
101161,883.82,122,0.148845,0.756992
101162,78.98,10,0.01175,-0.864086
101163,214.07,126,0.034761,-0.591992
101164,690.33,55,0.115886,0.367272
101165,97.63,31,0.014927,-0.826521
101166,861.78,134,0.14509,0.7126
101167,902.3,152,0.151992,0.794214
101168,364.1,230,0.060317,-0.289808
101169,13.2,240,0.000545,-0.996577
101170,179.16,79,0.028814,-0.662307
101171,489.76,79,0.081721,-0.036708
101172,1996.58,3,0.33839,2.998271
101173,509.58,34,0.085097,0.003212
101174,160.42,47,0.025622,-0.700052
101175,512.57,19,0.085607,0.009235
101176,398.25,30,0.066134,-0.221024
101177,766.71,162,0.128896,0.521114
101178,66.57,180,0.009636,-0.889081
101179,725.7,190,0.121911,0.438513
101180,399.64,85,0.06637,-0.218225
101181,1658.31,67,0.280769,2.31694
101182,219.18,97,0.035631,-0.5817
101183,510.68,81,0.085285,0.005428
101184,1354.33,162,0.22899,1.704675
101185,64.08,232,0.009212,-0.894097
101186,1394.13,119,0.23577,1.784839
101187,592.19,112,0.099169,0.169602
101188,45.12,55,0.005982,-0.932285
101189,189.03,98,0.030496,-0.642427
101190,625.8,211,0.104894,0.237298
101191,44.86,124,0.005938,-0.932809
101192,446.34,129,0.074325,-0.124163
101193,222.23,71,0.036151,-0.575557
101194,495.0,187,0.082614,-0.026154
101195,33.41,214,0.003988,-0.955871
101196,1036.06,161,0.174777,1.063628
101197,1825.1,37,0.30918,2.652882
101198,1744.92,50,0.295522,2.491387
101199,702.45,70,0.11795,0.391684
101200,79.68,3,0.011869,-0.862676
101201,719.95,242,0.120931,0.426932
101202,22.45,163,0.002121,-0.977946
101203,21.19,144,0.001906,-0.980484
101204,205.49,47,0.033299,-0.609274
101205,345.34,218,0.057121,-0.327593
101206,745.72,162,0.125321,0.478837
101207,584.89,35,0.097925,0.154899
101208,305.21,192,0.050285,-0.408422
101209,169.85,229,0.027228,-0.681059
101210,2935.76,104,0.498367,4.889931
101211,287.72,41,0.047306,-0.443649
101212,310.18,107,0.051132,-0.398411
101213,99.34,174,0.015218,-0.823077
101214,801.91,133,0.134892,0.592012
101215,601.57,188,0.100767,0.188495
101216,134.72,182,0.021245,-0.751816
101217,52.99,50,0.007323,-0.916434
101218,580.5,18,0.097178,0.146057
101219,541.4,177,0.090517,0.067303
101220,169.59,169,0.027184,-0.681582
101221,1516.58,24,0.256627,2.031473
101222,91.88,158,0.013947,-0.838103
101223,293.11,15,0.048224,-0.432793
101224,1447.78,210,0.244908,1.892899
101225,282.13,144,0.046354,-0.454909
101226,518.78,146,0.086664,0.021743
101227,263.41,219,0.043165,-0.492614
101228,170.25,1,0.027297,-0.680253
101229,2076.89,139,0.352069,3.160028
101230,273.25,167,0.044841,-0.472794
101231,1132.63,202,0.191226,1.258136
101232,140.65,137,0.022255,-0.739872
101233,129.83,117,0.020412,-0.761665
101234,25.81,167,0.002693,-0.971179
101235,537.3,145,0.089819,0.059045
101236,239.85,227,0.039152,-0.540067
101237,1008.87,163,0.170145,1.008863
101238,330.48,202,0.05459,-0.357524
101239,1734.04,244,0.293669,2.469473
101240,112.61,161,0.017478,-0.796349
101241,1024.84,79,0.172866,1.041029
101242,759.39,53,0.127649,0.50637
101243,746.85,192,0.125513,0.481113
101244,941.47,201,0.158664,0.873109
101245,725.7,201,0.121911,0.438513
101246,502.04,27,0.083813,-0.011974
101247,80.35,150,0.011983,-0.861326
101248,26.53,103,0.002816,-0.969728
101249,1278.19,170,0.216021,1.551317
101250,489.4,237,0.08166,-0.037433
101251,806.14,128,0.135613,0.600532
101252,338.43,181,0.055944,-0.341511
101253,72.39,96,0.010627,-0.877359
101254,76.87,104,0.01139,-0.868335
