transaction_id,timestamp,customer_type,payment_method,region,device_type,status,error_message,amount
TX_00000300,2025-01-01 21:13:00,SMB,credit_card,US-East,desktop,success,None,76.67
TX_00000301,2025-01-01 21:19:00,Startup,credit_card,US-East,desktop,success,None,41.28
TX_00000302,2025-01-01 21:23:00,SMB,debit,US-East,desktop,success,None,48.45
TX_00000303,2025-01-01 21:34:00,Startup,debit,US-East,desktop,success,None,45.06
TX_00000304,2025-01-01 21:39:00,Startup,credit_card,EU-Central,desktop,success,None,49.27
TX_00000305,2025-01-01 21:41:00,SMB,credit_card,US-West,desktop,success,None,64.32
TX_00000306,2025-01-01 21:46:00,Startup,debit,US-West,desktop,success,None,31.47
TX_00000307,2025-01-01 21:46:00,Enterprise,debit,US-West,desktop,success,None,99.92
TX_00000308,2025-01-01 21:47:00,SMB,credit_card,US-East,mobile_android,success,None,76.26
TX_00000309,2025-01-01 21:48:00,Startup,credit_card,US-East,desktop,success,None,39.82
TX_00000310,2025-01-01 21:52:00,Startup,credit_card,EU-Central,mobile_ios,success,None,41.37
TX_00000311,2025-01-01 21:53:00,Startup,credit_card,US-West,desktop,success,None,38.33
TX_00000312,2025-01-01 21:56:00,SMB,credit_card,US-East,mobile_android,success,None,49.69
TX_00000313,2025-01-01 22:04:00,SMB,debit,US-East,desktop,success,None,40.93
TX_00000314,2025-01-01 22:21:00,Enterprise,credit_card,US-East,mobile_android,success,None,144.19
TX_00000315,2025-01-01 22:22:00,Startup,debit,US-East,desktop,success,None,34.35
TX_00000316,2025-01-01 22:33:00,SMB,debit,US-West,desktop,success,None,85.51
TX_00000317,2025-01-01 22:41:00,Startup,debit,US-West,desktop,success,None,37.72
TX_00000318,2025-01-01 22:43:00,SMB,credit_card,US-West,desktop,failed,Insufficient funds,0.0
TX_00000319,2025-01-01 22:44:00,SMB,credit_card,EU-Central,desktop,success,None,74.55
TX_00000320,2025-01-01 22:47:00,SMB,crypto,US-West,desktop,success,None,56.87
TX_00000321,2025-01-01 22:55:00,Enterprise,debit,US-East,mobile_android,success,None,157.12
TX_00000322,2025-01-01 22:56:00,SMB,debit,US-East,desktop,success,None,77.54
TX_00000323,2025-01-01 22:58:00,Startup,credit_card,EU-Central,desktop,success,None,52.87
TX_00000324,2025-01-01 22:58:00,Startup,credit_card,US-West,mobile_ios,success,None,42.17
TX_00000325,2025-01-01 22:59:00,SMB,debit,US-East,mobile_ios,success,None,70.64
TX_00000326,2025-01-01 23:01:00,SMB,credit_card,US-West,desktop,success,None,75.06
TX_00000327,2025-01-01 23:01:00,Enterprise,credit_card,US-West,mobile_ios,success,None,158.39
TX_00000328,2025-01-01 23:02:00,Startup,credit_card,EU-Central,desktop,success,None,50.98
TX_00000329,2025-01-01 23:06:00,Enterprise,credit_card,APAC,desktop,success,None,131.32
TX_00000330,2025-01-01 23:21:00,Startup,credit_card,US-West,desktop,success,None,49.87
TX_00000331,2025-01-01 23:23:00,SMB,credit_card,EU-Central,desktop,success,None,90.93
TX_00000332,2025-01-01 23:27:00,SMB,credit_card,US-East,desktop,success,None,114.92
TX_00000333,2025-01-01 23:29:00,Startup,debit,US-West,desktop,success,None,34.55
TX_00000334,2025-01-01 23:44:00,Enterprise,credit_card,EU-Central,desktop,success,None,153.92
TX_00000335,2025-01-01 23:45:00,SMB,credit_card,US-West,mobile_ios,success,None,78.56
TX_00000336,2025-01-01 23:51:00,SMB,debit,US-West,mobile_ios,success,None,101.11
TX_00000337,2025-01-01 23:55:00,SMB,credit_card,EU-Central,mobile_ios,success,None,60.48
TX_00000338,2025-01-01 23:56:00,SMB,credit_card,US-East,mobile_ios,success,None,100.98
TX_00000339,2025-01-02 00:05:00,Startup,debit,US-East,mobile_android,success,None,31.36
TX_00000340,2025-01-02 00:07:00,Startup,crypto,US-West,mobile_android,success,None,46.18
TX_00000341,2025-01-02 00:07:00,Enterprise,credit_card,EU-Central,mobile_android,success,None,171.13
TX_00000342,2025-01-02 00:09:00,Startup,credit_card,EU-Central,desktop,success,None,33.99
TX_00000343,2025-01-02 00:22:00,SMB,debit,US-West,desktop,success,None,66.15
TX_00000344,2025-01-02 00:22:00,SMB,credit_card,EU-Central,mobile_ios,success,None,64.49
TX_00000345,2025-01-02 00:26:00,SMB,debit,EU-Central,desktop,success,None,63.86
TX_00000346,2025-01-02 00:28:00,Enterprise,crypto,US-East,desktop,success,None,173.12
TX_00000347,2025-01-02 00:29:00,Enterprise,crypto,EU-Central,desktop,success,None,137.25
TX_00000348,2025-01-02 00:41:00,Startup,credit_card,US-East,mobile_android,success,None,28.42
TX_00000349,2025-01-02 00:52:00,SMB,credit_card,US-East,desktop,success,None,92.92
TX_00000350,2025-01-02 01:02:00,Enterprise,crypto,US-East,desktop,success,None,138.76
TX_00000351,2025-01-02 01:06:00,Enterprise,credit_card,US-East,desktop,success,None,165.16
TX_00000352,2025-01-02 01:15:00,Startup,credit_card,US-East,mobile_ios,success,None,30.46
TX_00000353,2025-01-02 01:18:00,Startup,debit,US-East,desktop,success,None,37.35
TX_00000354,2025-01-02 01:19:00,SMB,credit_card,US-East,desktop,success,None,66.46
TX_00000355,2025-01-02 01:24:00,Enterprise,credit_card,US-East,mobile_android,success,None,131.95
TX_00000356,2025-01-02 01:24:00,SMB,debit,US-West,mobile_ios,success,None,79.23
TX_00000357,2025-01-02 01:29:00,Enterprise,credit_card,EU-Central,mobile_ios,success,None,180.4
TX_00000358,2025-01-02 01:31:00,Enterprise,credit_card,EU-Central,mobile_android,success,None,180.59
TX_00000359,2025-01-02 01:31:00,SMB,credit_card,EU-Central,desktop,success,None,74.27
TX_00000360,2025-01-02 01:37:00,SMB,debit,US-West,mobile_ios,success,None,84.58
TX_00000361,2025-01-02 01:38:00,SMB,credit_card,EU-Central,desktop,success,None,66.86
TX_00000362,2025-01-02 01:39:00,SMB,credit_card,US-East,mobile_ios,success,None,88.88
TX_00000363,2025-01-02 01:41:00,Startup,debit,US-East,desktop,success,None,52.44
TX_00000364,2025-01-02 01:42:00,Startup,debit,US-West,desktop,success,None,29.59
TX_00000365,2025-01-02 01:45:00,SMB,credit_card,US-West,desktop,success,None,82.22
TX_00000366,2025-01-02 01:48:00,SMB,debit,EU-Central,desktop,success,None,46.59
TX_00000367,2025-01-02 01:51:00,SMB,credit_card,US-West,desktop,success,None,92.59
TX_00000368,2025-01-02 01:51:00,SMB,debit,US-East,mobile_ios,success,None,59.76
TX_00000369,2025-01-02 01:52:00,Startup,credit_card,EU-Central,mobile_ios,success,None,29.78
TX_00000370,2025-01-02 01:59:00,SMB,credit_card,US-West,desktop,success,None,71.6
TX_00000371,2025-01-02 02:00:00,Startup,debit,EU-Central,desktop,failed,Card expired,0.0
TX_00000372,2025-01-02 02:17:00,Startup,credit_card,EU-Central,mobile_ios,success,None,34.59
TX_00000373,2025-01-02 02:22:00,SMB,credit_card,US-East,mobile_ios,success,None,88.57
TX_00000374,2025-01-02 02:25:00,SMB,credit_card,US-East,desktop,success,None,72.33
TX_00000375,2025-01-02 02:27:00,Enterprise,debit,US-East,mobile_ios,success,None,137.37
TX_00000376,2025-01-02 02:27:00,SMB,credit_card,US-East,mobile_ios,success,None,50.98
TX_00000377,2025-01-02 02:29:00,SMB,credit_card,US-East,desktop,success,None,100.02
TX_00000378,2025-01-02 02:31:00,SMB,credit_card,US-West,desktop,success,None,113.76
TX_00000379,2025-01-02 02:37:00,Startup,credit_card,APAC,desktop,success,None,30.25
TX_00000380,2025-01-02 02:40:00,SMB,credit_card,EU-Central,mobile_android,success,None,78.58
TX_00000381,2025-01-02 02:45:00,SMB,credit_card,EU-Central,desktop,success,None,56.16
TX_00000382,2025-01-02 02:45:00,Startup,credit_card,US-East,desktop,success,None,33.6
TX_00000383,2025-01-02 02:49:00,Startup,credit_card,US-East,mobile_android,success,None,34.79
TX_00000384,2025-01-02 02:59:00,SMB,debit,US-West,desktop,success,None,92.76
TX_00000385,2025-01-02 03:00:00,Startup,debit,US-East,mobile_ios,success,None,67.0
TX_00000386,2025-01-02 03:02:00,SMB,debit,EU-Central,desktop,success,None,87.41
TX_00000387,2025-01-02 03:07:00,SMB,credit_card,APAC,mobile_android,success,None,103.57
TX_00000388,2025-01-02 03:09:00,Enterprise,crypto,US-East,mobile_android,success,None,142.18
TX_00000389,2025-01-02 03:10:00,SMB,credit_card,EU-Central,mobile_ios,success,None,94.32
TX_00000390,2025-01-02 03:13:00,Startup,crypto,US-East,desktop,success,None,52.29
TX_00000391,2025-01-02 03:16:00,Startup,credit_card,US-West,desktop,success,None,24.32
TX_00000392,2025-01-02 03:17:00,Startup,credit_card,US-East,mobile_ios,success,None,37.86
TX_00000393,2025-01-02 03:25:00,SMB,credit_card,US-East,desktop,success,None,78.87
TX_00000394,2025-01-02 03:31:00,Enterprise,credit_card,EU-Central,mobile_ios,success,None,150.68
TX_00000395,2025-01-02 03:37:00,Enterprise,debit,EU-Central,mobile_ios,success,None,161.78
TX_00000396,2025-01-02 03:38:00,SMB,debit,US-West,mobile_android,success,None,80.62
TX_00000397,2025-01-02 03:47:00,Startup,crypto,US-West,desktop,success,None,43.57
TX_00000398,2025-01-02 03:54:00,Startup,debit,US-West,mobile_ios,success,None,53.39
TX_00000399,2025-01-02 03:58:00,SMB,credit_card,EU-Central,mobile_ios,success,None,89.83
TX_00000400,2025-01-02 03:59:00,SMB,credit_card,APAC,desktop,success,None,65.66
TX_00000401,2025-01-02 04:05:00,SMB,crypto,EU-Central,mobile_android,success,None,77.1
TX_00000402,2025-01-02 04:15:00,SMB,credit_card,EU-Central,desktop,success,None,60.15
TX_00000403,2025-01-02 04:15:00,SMB,debit,US-West,mobile_ios,success,None,94.09
TX_00000404,2025-01-02 04:20:00,Enterprise,credit_card,US-West,mobile_android,success,None,166.39
TX_00000405,2025-01-02 04:28:00,SMB,credit_card,US-East,desktop,success,None,78.27
TX_00000406,2025-01-02 04:44:00,Enterprise,crypto,US-East,desktop,success,None,153.09
TX_00000407,2025-01-02 04:45:00,SMB,credit_card,EU-Central,desktop,success,None,63.56
TX_00000408,2025-01-02 04:46:00,Enterprise,credit_card,EU-Central,mobile_ios,success,None,156.1
TX_00000409,2025-01-02 04:47:00,Startup,credit_card,US-West,mobile_ios,success,None,47.53
TX_00000410,2025-01-02 04:54:00,SMB,debit,US-West,desktop,success,None,84.05
TX_00000411,2025-01-02 04:57:00,Startup,credit_card,US-East,mobile_ios,success,None,34.25
TX_00000412,2025-01-02 05:02:00,SMB,credit_card,US-East,mobile_android,success,None,91.09
TX_00000413,2025-01-02 05:10:00,SMB,credit_card,US-West,mobile_android,success,None,92.54
TX_00000414,2025-01-02 05:12:00,SMB,credit_card,US-West,mobile_ios,success,None,88.05
TX_00000415,2025-01-02 05:14:00,Enterprise,credit_card,APAC,desktop,success,None,188.87
TX_00000416,2025-01-02 05:17:00,Startup,credit_card,US-East,mobile_android,success,None,47.5
TX_00000417,2025-01-02 05:19:00,Enterprise,crypto,US-West,desktop,success,None,133.24
TX_00000418,2025-01-02 05:22:00,Startup,crypto,US-East,mobile_ios,success,None,42.72
TX_00000419,2025-01-02 05:24:00,Startup,credit_card,APAC,mobile_ios,success,None,51.06
TX_00000420,2025-01-02 05:30:00,SMB,debit,EU-Central,desktop,success,None,74.07
TX_00000421,2025-01-02 05:37:00,SMB,credit_card,US-West,desktop,success,None,90.1
TX_00000422,2025-01-02 05:39:00,Startup,credit_card,APAC,desktop,success,None,32.85
TX_00000423,2025-01-02 05:45:00,SMB,credit_card,US-West,desktop,success,None,77.95
TX_00000424,2025-01-02 05:49:00,Startup,credit_card,US-East,desktop,success,None,48.9
TX_00000425,2025-01-02 05:58:00,Enterprise,credit_card,US-West,mobile_android,success,None,170.44
TX_00000426,2025-01-02 06:02:00,Enterprise,credit_card,US-East,desktop,success,None,186.61
TX_00000427,2025-01-02 06:13:00,SMB,debit,US-West,desktop,success,None,69.57
TX_00000428,2025-01-02 06:14:00,SMB,credit_card,APAC,desktop,success,None,58.35
TX_00000429,2025-01-02 06:20:00,Startup,debit,EU-Central,desktop,success,None,50.34
TX_00000430,2025-01-02 06:23:00,Enterprise,credit_card,US-East,desktop,success,None,196.36
TX_00000431,2025-01-02 06:28:00,Startup,credit_card,US-East,desktop,success,None,27.71
TX_00000432,2025-01-02 06:28:00,SMB,credit_card,US-East,desktop,success,None,85.49
TX_00000433,2025-01-02 06:28:00,SMB,credit_card,US-East,desktop,success,None,48.23
TX_00000434,2025-01-02 06:31:00,SMB,debit,US-East,desktop,success,None,89.3
TX_00000435,2025-01-02 06:48:00,SMB,debit,US-West,mobile_ios,success,None,99.89
TX_00000436,2025-01-02 06:49:00,SMB,credit_card,EU-Central,desktop,success,None,64.49
TX_00000437,2025-01-02 06:55:00,SMB,debit,EU-Central,desktop,success,None,80.08
TX_00000438,2025-01-02 07:15:00,Startup,crypto,US-East,mobile_android,success,None,33.7
TX_00000439,2025-01-02 07:15:00,SMB,debit,US-East,mobile_ios,success,None,72.44
TX_00000440,2025-01-02 07:21:00,SMB,credit_card,US-East,desktop,success,None,73.22
TX_00000441,2025-01-02 07:21:00,Startup,debit,US-East,desktop,success,None,42.37
TX_00000442,2025-01-02 07:25:00,Startup,credit_card,US-East,mobile_ios,success,None,35.6
TX_00000443,2025-01-02 07:33:00,SMB,debit,US-East,mobile_ios,success,None,84.6
TX_00000444,2025-01-02 07:33:00,SMB,credit_card,US-West,desktop,success,None,89.8
TX_00000445,2025-01-02 07:38:00,Startup,credit_card,EU-Central,desktop,success,None,40.84
TX_00000446,2025-01-02 07:39:00,SMB,credit_card,US-West,mobile_android,success,None,86.33
TX_00000447,2025-01-02 07:46:00,SMB,credit_card,EU-Central,mobile_ios,success,None,93.01
TX_00000448,2025-01-02 07:47:00,SMB,crypto,US-East,desktop,success,None,101.34
TX_00000449,2025-01-02 07:48:00,Startup,credit_card,EU-Central,desktop,success,None,17.64
TX_00000450,2025-01-02 07:49:00,Enterprise,credit_card,US-East,desktop,success,None,167.14
TX_00000451,2025-01-02 07:54:00,Startup,crypto,US-East,desktop,success,None,28.19
TX_00000452,2025-01-02 07:57:00,Enterprise,credit_card,US-East,mobile_android,success,None,160.06
TX_00000453,2025-01-02 08:00:00,Startup,credit_card,US-East,desktop,success,None,31.31
TX_00000454,2025-01-02 08:00:00,SMB,credit_card,US-West,mobile_android,success,None,78.43
TX_00000455,2025-01-02 08:05:00,SMB,credit_card,APAC,desktop,success,None,50.08
TX_00000456,2025-01-02 08:12:00,Startup,credit_card,EU-Central,desktop,success,None,38.56
TX_00000457,2025-01-02 08:12:00,SMB,credit_card,US-East,desktop,success,None,60.22
TX_00000458,2025-01-02 08:16:00,SMB,debit,US-West,mobile_ios,success,None,68.77
TX_00000459,2025-01-02 08:31:00,Enterprise,crypto,US-West,desktop,success,None,183.7
TX_00000460,2025-01-02 08:38:00,Enterprise,credit_card,EU-Central,mobile_ios,success,None,146.19
TX_00000461,2025-01-02 08:40:00,SMB,credit_card,EU-Central,mobile_ios,success,None,52.93
TX_00000462,2025-01-02 08:41:00,Startup,credit_card,US-West,desktop,success,None,43.77
TX_00000463,2025-01-02 08:49:00,Enterprise,debit,US-West,mobile_ios,success,None,135.23
TX_00000464,2025-01-02 08:50:00,Enterprise,credit_card,EU-Central,desktop,success,None,148.71
TX_00000465,2025-01-02 09:00:00,SMB,debit,US-East,mobile_ios,success,None,98.45
TX_00000466,2025-01-02 09:06:00,Startup,credit_card,US-East,desktop,success,None,41.02
TX_00000467,2025-01-02 09:07:00,Startup,crypto,US-West,desktop,success,None,43.82
TX_00000468,2025-01-02 09:08:00,SMB,credit_card,EU-Central,mobile_ios,success,None,69.52
TX_00000469,2025-01-02 09:10:00,Enterprise,debit,US-West,desktop,success,None,150.38
TX_00000470,2025-01-02 09:16:00,Startup,credit_card,APAC,mobile_android,success,None,46.0
TX_00000471,2025-01-02 09:18:00,SMB,debit,US-East,mobile_android,success,None,86.58
TX_00000472,2025-01-02 09:31:00,Startup,credit_card,US-West,desktop,success,None,22.94
TX_00000473,2025-01-02 09:33:00,Startup,credit_card,US-East,desktop,success,None,27.68
TX_00000474,2025-01-02 09:35:00,Startup,credit_card,APAC,mobile_ios,success,None,40.28
TX_00000475,2025-01-02 09:37:00,SMB,debit,US-East,mobile_android,success,None,92.63
TX_00000476,2025-01-02 09:43:00,Startup,debit,US-West,desktop,success,None,35.38
TX_00000477,2025-01-02 09:44:00,Startup,credit_card,US-East,mobile_android,success,None,46.62
TX_00000478,2025-01-02 09:44:00,SMB,credit_card,US-West,mobile_android,success,None,86.24
TX_00000479,2025-01-02 09:47:00,SMB,credit_card,EU-Central,desktop,success,None,90.09
TX_00000480,2025-01-02 09:51:00,SMB,debit,US-East,mobile_ios,success,None,57.13
TX_00000481,2025-01-02 09:52:00,Enterprise,debit,EU-Central,desktop,success,None,191.91
TX_00000482,2025-01-02 09:55:00,SMB,debit,APAC,mobile_ios,success,None,73.47
TX_00000483,2025-01-02 10:02:00,SMB,credit_card,US-East,desktop,success,None,69.52
TX_00000484,2025-01-02 10:04:00,SMB,crypto,EU-Central,desktop,success,None,74.39
TX_00000485,2025-01-02 10:08:00,SMB,debit,US-East,mobile_ios,success,None,80.11
TX_00000486,2025-01-02 10:09:00,SMB,debit,US-East,desktop,success,None,65.42
TX_00000487,2025-01-02 10:10:00,Startup,credit_card,US-West,mobile_ios,success,None,28.44
TX_00000488,2025-01-02 10:22:00,Startup,debit,EU-Central,mobile_android,success,None,34.81
TX_00000489,2025-01-02 10:24:00,SMB,credit_card,US-East,desktop,success,None,57.6
TX_00000490,2025-01-02 10:33:00,SMB,credit_card,US-East,desktop,success,None,60.34
TX_00000491,2025-01-02 10:37:00,Enterprise,credit_card,APAC,mobile_ios,success,None,144.84
TX_00000492,2025-01-02 10:39:00,Startup,credit_card,EU-Central,desktop,success,None,38.37
TX_00000493,2025-01-02 10:40:00,Startup,credit_card,US-East,mobile_android,success,None,36.44
TX_00000494,2025-01-02 10:52:00,Startup,credit_card,US-West,desktop,success,None,30.47
TX_00000495,2025-01-02 10:53:00,SMB,credit_card,US-East,mobile_ios,success,None,70.47
TX_00000496,2025-01-02 10:56:00,Startup,debit,US-East,desktop,success,None,35.52
TX_00000497,2025-01-02 11:00:00,Enterprise,credit_card,US-West,desktop,success,None,134.92
TX_00000498,2025-01-02 11:03:00,Startup,credit_card,US-West,desktop,success,None,28.14
TX_00000499,2025-01-02 11:05:00,Enterprise,credit_card,US-East,desktop,success,None,185.34
TX_00000500,2025-01-02 11:05:00,Startup,debit,EU-Central,desktop,success,None,24.16
TX_00000501,2025-01-02 11:06:00,SMB,debit,US-East,mobile_ios,success,None,63.46
TX_00000502,2025-01-02 11:07:00,Startup,credit_card,US-West,desktop,success,None,27.91
TX_00000503,2025-01-02 11:08:00,Startup,crypto,US-East,desktop,success,None,44.62
TX_00000504,2025-01-02 11:13:00,SMB,credit_card,US-West,desktop,success,None,92.93
TX_00000505,2025-01-02 11:21:00,Enterprise,crypto,US-East,mobile_ios,success,None,152.39
TX_00000506,2025-01-02 11:23:00,Startup,credit_card,US-West,mobile_ios,success,None,26.91
TX_00000507,2025-01-02 11:25:00,SMB,credit_card,US-West,desktop,success,None,57.86
TX_00000508,2025-01-02 11:39:00,Enterprise,credit_card,US-East,mobile_android,success,None,152.01
TX_00000509,2025-01-02 11:47:00,SMB,credit_card,US-East,mobile_android,success,None,34.5
TX_00000510,2025-01-02 11:48:00,SMB,credit_card,US-West,desktop,success,None,65.26
TX_00000511,2025-01-02 11:55:00,Enterprise,debit,US-East,mobile_ios,success,None,125.12
TX_00000512,2025-01-02 11:59:00,SMB,debit,US-West,desktop,success,None,79.48
TX_00000513,2025-01-02 11:59:00,Enterprise,credit_card,US-West,mobile_android,success,None,130.19
TX_00000514,2025-01-02 11:59:00,SMB,credit_card,US-West,mobile_ios,success,None,93.47
TX_00000515,2025-01-02 12:09:00,Startup,credit_card,APAC,mobile_android,success,None,49.67
TX_00000516,2025-01-02 12:12:00,Startup,credit_card,US-West,desktop,success,None,51.82
TX_00000517,2025-01-02 12:16:00,Startup,debit,EU-Central,desktop,success,None,44.21
TX_00000518,2025-01-02 12:16:00,SMB,credit_card,EU-Central,mobile_ios,success,None,80.31
TX_00000519,2025-01-02 12:19:00,Startup,debit,APAC,mobile_ios,success,None,41.07
TX_00000520,2025-01-02 12:27:00,SMB,credit_card,US-East,mobile_ios,success,None,90.64
