customer_id,revenue,transaction_count
101527,177.65,163
101528,193.57,68
101529,822.34,229
101530,397.35,8
101531,196.48,70
101532,481.23,80
101533,639.66,144
101534,169.16,49
101535,276.83,108
101536,74.99,78
101537,109.93,238
101538,581.47,134
101539,110.1,61
101540,382.39,82
101541,627.3,182
101542,66.52,182
101543,428.87,224
101544,158.24,235
101545,1657.43,44
101546,340.38,161
101547,829.93,160
101548,409.51,207
101549,32.19,228
101550,511.4,26
101551,1522.1,95
101552,470.16,3
101553,865.15,232
101554,1087.97,100
101555,139.44,220
101556,129.16,122
101557,482.06,94
101558,274.69,231
101559,925.86,35
101560,1161.41,26
101561,228.03,199
101562,145.16,194
101563,768.26,29
101564,170.66,173
101565,874.71,239
101566,285.6,117
101567,560.63,149
101568,60.21,196
101569,498.9,100
101570,310.53,142
101571,451.68,198
101572,101.97,242
101573,677.56,83
101574,1003.15,189
101575,132.15,138
101576,60.31,135
101577,21.96,62
101578,523.57,218
101579,477.09,45
101580,405.6,160
101581,141.95,245
101582,257.89,180
101583,461.29,80
101584,353.35,153
101585,2212.57,216
101586,83.35,169
101587,603.96,216
101588,269.02,45
101589,289.48,130
101590,642.21,4
101591,599.54,115
101592,2379.69,218
101593,78.71,10
101594,64.97,225
101595,654.29,228
101596,441.83,208
101597,170.21,103
101598,51.38,149
101599,54.78,133
101600,1133.06,45
101601,116.51,176
101602,205.32,6
101603,138.52,26
101604,229.25,147
101605,45.98,178
101606,376.01,171
101607,45.0,79
101608,815.61,23
101609,143.1,121
101610,398.28,41
101611,1070.46,211
101612,536.17,236
101613,390.67,142
101614,206.03,113
101615,212.48,18
101616,563.55,248
101617,2579.75,149
101618,552.12,89
101619,417.98,67
101620,665.87,81
101621,322.94,15
101622,41.01,14
101623,423.11,227
101624,1590.6,164
101625,106.37,143
101626,595.6,86
101627,122.16,128
101628,393.75,241
101629,60.84,77
101630,309.26,16
101631,715.63,145
101632,223.53,209
101633,556.68,134
101634,803.47,37
101635,1319.87,156
101636,143.71,216
101637,264.84,200
101638,92.68,152
101639,2455.33,196
101640,1318.65,96
101641,398.22,116
101642,932.69,67
101643,377.98,38
101644,498.53,58
101645,56.67,216
101646,713.8,91
101647,78.32,23
101648,884.54,213
101649,771.69,20
101650,626.78,67
101651,28.42,83
101652,190.58,40
101653,162.66,228
101654,233.25,126
101655,55.86,1
101656,1391.98,149
101657,413.5,50
101658,192.3,10
101659,262.9,30
101660,306.38,29
101661,468.89,3
101662,372.5,236
101663,1269.08,140
101664,353.55,93
101665,2434.13,197
101666,963.33,212
101667,126.92,44
101668,1343.9,77
101669,71.86,3
101670,860.36,146
101671,249.52,58
101672,1061.76,72
101673,1022.69,167
101674,829.76,57
101675,790.4,143
101676,191.69,17
101677,52.19,97
101678,267.9,16
101679,105.29,238
101680,603.64,42
101681,222.4,244
101682,1866.8,100
101683,522.18,64
101684,874.34,120
101685,81.08,4
101686,1000.3,150
101687,1290.4,117
101688,343.8,122
101689,476.02,70
101690,733.68,207
101691,106.09,197
101692,359.15,120
101693,264.3,143
101694,89.13,29
101695,239.06,115
101696,45.3,212
101697,23.08,83
101698,82.61,67
101699,1659.98,226
101700,408.73,188
101701,1698.09,32
101702,293.26,246
101703,196.85,222
101704,362.75,33
101705,299.47,99
101706,65.84,83
101707,521.97,1
101708,131.7,80
101709,493.25,65
101710,535.2,154
101711,92.45,171
101712,41.66,27
101713,768.8,186
101714,317.91,54
101715,39.96,46
101716,2645.97,25
101717,39.76,19
101718,603.78,137
101719,2067.65,239
101720,146.68,158
101721,86.72,173
101722,74.7,183
101723,190.68,139
101724,63.26,221
101725,599.09,163
101726,42.16,145
101727,366.09,229
101728,2866.44,58
101729,850.92,28
101730,487.54,238
101731,192.82,98
101732,498.94,130
101733,384.37,77
101734,287.64,21
101735,80.04,170
101736,1098.44,117
101737,308.72,122
101738,118.22,87
101739,239.24,230
101740,277.33,67
101741,888.79,204
101742,671.41,19
101743,743.33,5
101744,15.55,34
101745,279.06,51
101746,338.26,170
101747,19.69,43
101748,160.43,33
101749,724.16,225
101750,83.73,73
101751,393.19,220
101752,131.16,67
101753,16.1,94
101754,148.01,21
101755,1872.23,147
101756,818.58,110
101757,1614.17,224
101758,344.57,239
101759,68.12,218
101760,406.99,63
101761,312.91,67
101762,940.1,11
101763,61.62,153
101764,344.95,191
101765,91.29,39
101766,206.28,202
101767,678.48,123
101768,333.15,60
101769,245.71,173
101770,260.83,1
101771,317.58,123
101772,778.6,175
101773,1123.2,50
101774,1564.28,128
101775,783.0,71
101776,199.47,145
101777,592.59,225
101778,297.77,239
101779,156.96,222
101780,929.02,31
101781,29.59,155
101782,1170.18,102
101783,319.46,159
101784,516.95,112
101785,548.46,90
101786,1137.46,146
101787,516.22,108
101788,485.87,73
101789,44.49,92
101790,375.33,215
101791,91.36,199
101792,678.63,176
101793,368.95,26
101794,580.07,213
101795,31.28,117
101796,54.3,112
101797,639.96,96
101798,47.41,29
101799,46.96,99
101800,16.09,56
101801,1577.51,91
101802,678.77,239
101803,227.9,58
101804,185.87,68
101805,225.16,31
101806,755.06,203
101807,551.42,98
101808,112.4,237
101809,105.65,174
101810,61.79,141
101811,549.85,65
101812,732.75,212
101813,163.97,34
101814,20.58,31
101815,52.87,170
101816,1728.83,118
101817,185.09,61
101818,743.15,91
101819,499.97,219
101820,250.58,90
101821,125.14,190
101822,74.71,143
101823,487.27,27
101824,755.01,42
101825,526.28,64
101826,387.83,167
101827,31.43,120
101828,1738.71,129
101829,811.51,219
101830,183.24,201
101831,1965.27,94
101832,470.5,76
101833,446.64,9
101834,699.31,196
101835,845.04,31
101836,544.25,49
101837,78.54,168
101838,216.45,3
101839,1326.13,145
101840,137.2,243
101841,242.74,162
101842,292.88,170
101843,299.38,160
101844,484.59,167
101845,1443.02,236
101846,147.67,182
101847,74.77,105
101848,119.99,171
101849,1099.85,237
101850,528.96,194
101851,178.37,11
101852,856.27,8
101853,997.97,35
101854,947.07,229
101855,1266.2,27
101856,155.34,93
101857,713.33,73
101858,318.59,73
101859,932.58,145
101860,661.88,130
101861,759.05,150
101862,543.79,61
101863,107.66,209
101864,403.76,2
101865,2098.96,216
101866,1395.4,230
101867,32.07,90
101868,100.05,145
101869,80.63,195
101870,657.28,150
101871,861.28,161
101872,130.09,55
101873,362.46,198
101874,928.49,182
101875,669.88,170
101876,400.7,40
101877,456.22,76
101878,365.0,17
101879,186.59,33
101880,426.23,167
101881,593.8,235
101882,1043.06,112
101883,515.7,113
101884,725.9,153
101885,97.22,58
101886,319.54,96
101887,14.69,78
101888,151.63,96
101889,658.16,174
101890,2412.42,96
101891,62.22,134
101892,266.66,94
101893,814.9,34
101894,124.1,140
101895,414.94,118
101896,670.39,48
101897,488.54,246
101898,114.14,50
101899,229.55,230
101900,775.76,110
101901,413.97,149
101902,12.62,46
101903,725.63,39
101904,27.97,59
101905,694.69,249
101906,123.12,9
101907,1595.92,205
101908,239.39,232
101909,207.95,115
101910,90.61,205
101911,192.36,101
101912,1056.37,110
101913,2814.37,147
101914,239.68,135
101915,307.66,97
101916,650.19,241
101917,1096.64,75
101918,459.53,74
101919,258.4,78
101920,276.04,203
101921,604.74,181
101922,11.61,21
101923,493.25,55
101924,229.63,111
101925,800.42,41
101926,58.8,39
101927,453.61,103
101928,337.9,203
101929,524.07,27
101930,43.53,41
101931,443.73,189
101932,422.18,24
101933,421.24,193
101934,472.52,60
101935,574.23,78
101936,827.35,229
101937,167.23,219
101938,881.63,178
101939,354.83,58
101940,50.09,138
101941,40.17,96
101942,213.41,115
101943,778.32,11
101944,624.95,94
101945,787.04,114
101946,374.15,58
101947,300.09,126
101948,89.76,207
101949,208.89,36
101950,294.6,193
101951,56.39,86
101952,134.62,202
101953,465.93,122
101954,675.27,158
101955,3212.74,236
101956,1362.38,216
101957,524.4,135
101958,283.44,97
101959,515.54,12
101960,780.08,165
101961,72.97,206
101962,273.74,81
101963,925.67,9
101964,252.12,175
101965,434.17,234
101966,453.09,216
101967,111.96,245
101968,234.89,74
101969,213.62,218
101970,23.27,132
101971,22.24,196
101972,900.99,91
101973,169.46,207
101974,374.99,79
101975,187.43,185
101976,1422.4,204
101977,160.08,31
101978,290.76,113
101979,1040.72,170
101980,932.37,190
101981,112.96,12
101982,821.37,227
101983,316.42,10
101984,339.83,181
101985,81.64,20
101986,52.02,113
101987,660.87,59
101988,353.05,151
101989,297.11,216
101990,663.76,208
101991,735.18,67
101992,96.53,135
101993,481.09,48
101994,82.72,195
101995,705.9,26
101996,544.95,15
101997,1578.82,66
101998,45.73,183
101999,39.37,140
102000,175.77,54
102001,161.71,95
102002,151.83,134
102003,1193.59,224
102004,153.54,71
102005,168.69,47
102006,722.31,32
102007,308.68,25
102008,759.64,117
102009,43.8,242
102010,344.3,128
102011,27.1,118
102012,42.35,59
102013,1194.56,207
102014,84.97,191
102015,390.09,19
102016,274.75,121
102017,223.35,103
102018,1160.46,165
102019,21.03,212
102020,555.01,212
102021,1663.78,48
102022,420.68,142
102023,1390.9,26
102024,36.84,53
102025,281.32,198
102026,160.66,135
102027,666.19,10
102028,1999.54,218
102029,158.21,73
102030,540.91,4
102031,120.38,118
102032,426.58,23
102033,321.75,75
102034,1797.87,89
102035,478.92,97
102036,225.01,136
102037,70.57,203
102038,91.99,94
102039,137.65,214
102040,154.49,117
102041,960.62,67
102042,421.88,227
102043,380.53,115
102044,70.95,179
102045,993.56,134
102046,651.53,166
102047,45.03,20
102048,625.22,236
102049,402.13,233
102050,52.63,121
102051,316.52,141
102052,341.5,123
102053,100.63,221
102054,1466.6,101
102055,958.48,30
102056,562.85,167
102057,320.22,21
102058,275.31,61
102059,536.3,212
102060,404.2,19
102061,42.15,89
102062,369.24,34
102063,830.99,168
102064,317.39,4
102065,36.68,141
102066,781.54,62
102067,122.42,56
102068,159.62,114
102069,99.99,119
102070,210.4,195
102071,716.84,139
102072,376.35,165
102073,124.63,63
102074,1061.17,112
102075,1068.39,148
102076,1032.34,98
102077,146.43,61
102078,310.05,136
102079,2109.51,56
102080,749.23,206
102081,23.77,170
102082,43.71,23
102083,321.75,60
102084,1209.66,190
102085,396.86,6
102086,354.39,136
102087,65.73,55
102088,544.69,78
102089,873.28,249
102090,249.36,120
102091,757.19,22
102092,1678.78,150
102093,123.93,154
102094,380.47,11
102095,179.23,64
102096,797.17,14
102097,440.89,146
102098,513.36,136
102099,809.53,54
102100,262.07,114
102101,1243.08,139
102102,390.74,235
102103,95.96,162
102104,605.2,194
102105,798.15,210
102106,200.46,140
102107,983.08,195
102108,1192.99,54
102109,172.11,21
102110,2062.85,211
102111,85.83,183
102112,122.83,68
102113,111.81,162
102114,1132.11,206
102115,541.08,176
102116,92.5,218
102117,300.2,92
102118,487.64,209
102119,53.58,148
102120,1080.3,208
102121,823.81,184
102122,361.81,114
102123,1717.55,91
102124,280.44,147
102125,2081.04,150
102126,561.19,131
102127,513.48,32
102128,100.73,121
102129,1078.23,141
102130,288.86,77
102131,98.51,154
102132,16.34,163
102133,420.21,179
102134,384.75,43
102135,645.33,119
102136,1114.81,78
102137,51.37,163
102138,667.45,212
102139,113.77,138
102140,986.59,212
102141,864.8,215
102142,399.13,9
102143,629.36,118
102144,198.69,139
102145,328.54,184
102146,871.97,247
102147,317.41,208
102148,231.43,107
102149,350.82,116
102150,890.86,85
102151,214.14,76
102152,105.44,197
102153,632.42,58
102154,884.29,170
102155,63.03,2
102156,147.14,16
102157,86.56,136
102158,223.81,113
102159,309.24,102
102160,700.81,82
102161,536.55,70
102162,495.02,95
102163,227.22,188
102164,930.83,132
102165,328.65,205
102166,1944.12,152
102167,512.76,240
102168,77.49,138
102169,573.78,248
102170,206.6,166
102171,589.7,173
102172,46.09,12
102173,106.11,131
102174,978.06,210
102175,138.85,119
102176,917.13,54
102177,173.75,176
102178,524.84,190
102179,602.33,94
102180,369.39,175
102181,192.15,89
102182,129.54,129
102183,26.88,115
102184,191.16,198
102185,539.45,175
102186,1402.77,189
102187,1034.76,101
102188,736.36,173
102189,786.64,34
102190,556.79,53
102191,160.75,184
102192,1198.63,79
102193,565.44,14
102194,420.99,169
102195,68.82,41
102196,306.25,6
102197,318.42,105
102198,1009.63,46
102199,405.54,37
102200,249.34,66
102201,1891.81,134
102202,68.67,223
102203,284.57,249
102204,31.47,204
102205,683.35,249
102206,1260.99,186
102207,174.28,129
102208,987.17,35
102209,182.81,87
102210,1218.27,59
102211,711.13,211
102212,827.14,249
102213,19.09,6
102214,1655.86,2
102215,658.54,23
102216,191.74,119
102217,894.2,183
102218,175.31,173
102219,1040.82,114
102220,69.72,220
102221,618.17,22
102222,399.02,164
102223,60.76,2
102224,148.47,145
102225,16.24,99
102226,326.28,175
102227,189.24,11
102228,466.1,150
102229,186.37,117
102230,188.28,9
102231,689.72,117
102232,34.67,2
102233,1175.98,247
102234,966.16,70
102235,561.02,101
102236,459.74,236
102237,1124.21,173
102238,112.49,75
102239,51.13,188
102240,146.9,11
102241,801.35,170
102242,27.64,53
102243,447.1,214
102244,2704.94,165
102245,977.92,133
102246,378.49,25
102247,42.88,198
102248,900.03,73
102249,466.87,172
102250,71.05,67
102251,59.28,119
102252,1211.9,56
102253,563.12,26
102254,893.89,145
102255,1065.9,15
102256,434.05,195
102257,374.33,29
102258,291.43,64
102259,200.59,157
102260,295.11,55
102261,753.34,31
102262,470.56,83
102263,1125.24,168
102264,302.94,191
102265,477.09,165
102266,508.9,70
102267,457.87,1
102268,616.4,202
102269,145.53,73
102270,369.09,109
102271,65.03,106
102272,252.67,167
102273,344.39,207
102274,538.1,21
102275,1513.21,106
102276,468.96,156
102277,690.5,63
102278,362.88,181
102279,512.7,148
102280,46.79,177
102281,156.78,97
102282,234.59,191
102283,329.8,48
102284,33.36,97
102285,85.43,45
102286,172.04,163
102287,1789.5,4
102288,211.25,52
102289,338.93,92
102290,119.14,238
102291,481.81,117
102292,174.73,44
102293,125.96,164
102294,373.43,21
102295,12.76,197
102296,13.85,142
102297,133.63,115
102298,28.71,12
102299,67.16,198
102300,216.9,219
102301,821.23,164
102302,434.37,140
102303,369.4,65
102304,183.71,198
102305,1352.32,88
102306,262.93,81
102307,55.56,163
102308,489.95,197
102309,70.43,231
102310,221.73,73
102311,364.04,170
102312,1046.62,16
102313,350.16,189
102314,615.77,136
102315,2478.01,210
102316,80.49,31
102317,170.61,61
102318,260.91,185
102319,283.94,210
102320,274.68,174
102321,1200.87,111
102322,635.94,42
102323,478.13,150
102324,195.08,116
102325,878.04,186
102326,1561.22,216
102327,870.74,84
102328,10.78,249
102329,515.85,114
102330,36.24,84
102331,158.94,55
102332,40.68,242
102333,472.91,17
102334,590.12,194
102335,70.79,46
102336,252.12,162
102337,314.62,38
102338,240.27,115
102339,74.5,16
102340,281.46,103
102341,705.51,91
102342,46.83,190
102343,51.79,4
102344,229.08,186
102345,1431.3,210
102346,562.17,138
102347,577.64,66
102348,234.65,59
102349,460.28,82
102350,15.09,223
102351,515.43,164
102352,1232.58,104
102353,484.11,90
102354,1044.54,107
102355,653.63,76
102356,74.23,131
102357,1173.71,38
102358,44.38,94
102359,391.75,36
102360,86.66,188
102361,15.89,210
102362,284.12,77
102363,184.81,67
102364,342.77,132
102365,440.43,12
102366,32.36,111
102367,75.63,139
102368,418.95,139
102369,220.16,185
102370,663.14,171
102371,538.2,237
102372,944.12,175
102373,599.63,149
102374,291.0,23
102375,568.85,61
102376,171.05,175
102377,192.87,81
102378,787.91,65
102379,305.67,166
102380,810.69,224
102381,874.17,135
102382,984.43,142
102383,1252.26,193
102384,291.92,116
102385,202.0,166
102386,446.37,50
102387,241.95,201
102388,469.49,30
102389,621.38,34
102390,593.03,26
102391,244.64,181
102392,101.28,145
102393,291.52,214
102394,86.92,235
102395,1114.08,147
102396,222.23,190
102397,93.89,13
102398,22.89,80
102399,528.98,44
102400,516.54,246
102401,218.22,28
102402,47.21,233
102403,273.5,104
102404,196.41,174
102405,575.24,210
102406,475.42,233
102407,236.75,76
102408,132.88,81
102409,2222.93,239
102410,312.57,83
102411,592.82,106
102412,85.73,58
102413,342.37,124
102414,23.96,164
102415,362.06,229
102416,1672.36,39
102417,252.42,147
102418,29.89,246
102419,25.72,108
102420,255.5,216
102421,97.19,219
102422,21.81,37
102423,715.73,65
102424,316.73,101
102425,180.71,51
102426,1161.71,176
102427,71.73,148
102428,1570.86,45
102429,198.41,154
102430,1106.43,39
102431,471.84,131
102432,886.39,76
102433,2077.99,161
102434,180.12,152
102435,1633.84,84
102436,256.72,51
102437,253.48,150
102438,218.05,186
102439,399.8,207
102440,93.7,20
102441,413.39,151
102442,400.12,187
102443,727.54,87
102444,906.83,243
102445,300.3,50
102446,190.01,32
102447,160.1,52
102448,118.22,74
102449,39.69,118
102450,219.62,59
102451,167.53,234
102452,1706.87,222
102453,417.89,83
102454,223.3,185
102455,444.31,234
102456,84.94,247
102457,303.53,159
102458,502.06,236
102459,345.59,182
102460,266.9,212
102461,2555.52,4
102462,1071.45,148
102463,498.29,73
102464,431.26,44
102465,494.66,26
102466,122.39,19
102467,261.38,243
102468,30.13,219
102469,332.7,167
102470,401.56,19
102471,139.22,96
102472,1672.52,47
102473,1210.95,202
102474,650.32,36
102475,391.13,88
102476,1029.99,165
102477,80.01,164
102478,791.54,245
102479,76.66,105
102480,800.45,211
102481,171.32,105
102482,1058.15,51
102483,1451.58,88
102484,90.55,142
102485,320.58,38
102486,1991.33,207
102487,340.25,53
102488,1005.89,187
102489,454.25,139
102490,245.27,236
102491,178.28,207
102492,123.59,22
102493,727.32,4
102494,254.32,244
102495,367.98,57
102496,348.96,88
102497,440.52,26
102498,1013.38,5
102499,1984.85,102
102500,271.77,63
102501,888.73,185
102502,733.08,140
102503,436.11,180
102504,1572.32,2
102505,121.87,166
102506,67.85,57
102507,971.94,246
102508,299.15,39
102509,948.56,158
102510,1127.88,28
102511,42.25,171
102512,1084.78,69
102513,307.39,169
102514,367.12,155
102515,502.54,200
102516,1314.44,169
102517,19.65,161
102518,333.94,142
102519,591.93,44
102520,651.34,106
102521,599.69,19
102522,82.19,220
102523,187.91,237
102524,232.14,110
102525,825.94,247
102526,173.39,228
102527,128.31,17
102528,1588.51,94
102529,14.45,243
102530,3074.41,101
102531,574.77,76
102532,891.5,71
102533,184.51,225
102534,17.21,191
102535,679.46,86
102536,908.32,223
102537,684.45,117
102538,87.07,153
102539,710.05,216
102540,742.5,188
102541,547.26,160
102542,736.46,23
102543,945.15,222
102544,485.45,164
102545,56.39,169
102546,344.35,243
102547,50.41,143
102548,271.74,51
102549,271.37,26
102550,44.14,116
102551,224.48,191
102552,68.83,7
102553,835.74,94
102554,1485.26,123
102555,47.53,153
102556,1561.83,23
102557,379.68,27
102558,188.03,165
102559,49.99,223
102560,357.2,247
102561,801.19,29
102562,623.94,81
102563,35.77,199
102564,47.85,49
102565,267.81,68
102566,184.98,237
102567,142.23,99
102568,174.95,18
102569,823.5,40
102570,1334.15,49
102571,269.68,197
102572,1192.82,33
102573,203.93,7
102574,333.55,171
102575,138.11,179
102576,521.49,61
102577,1941.17,86
102578,472.53,236
102579,231.44,247
